Id,Lot Area,Lot Shape,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin SF 1,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Garage Area,Wood Deck SF,Open Porch SF,house age,reno newness,MS SubClass_SC60,MS Zoning_RM,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Year Built_2008,Roof Style_Gable,Roof Style_Hip
2081,5400,4,5,0.0,3,3,0,453.0,864.0,3,864,864,399.0,0,0,49,49,0,0,0,0,0,0,1,0
2774,9100,4,7,244.0,4,4,2,1400.0,1525.0,5,1525,1525,541.0,219,36,6,6,0,0,0,0,0,0,1,0
2573,7728,4,5,120.0,3,3,2,803.0,1106.0,3,1190,1190,540.0,0,18,44,44,0,0,0,0,0,0,0,1
1793,8778,4,8,0.0,4,4,0,0.0,1302.0,5,1302,1830,859.0,0,40,1,1,1,0,0,0,0,0,1,0
882,8487,4,7,210.0,4,4,2,20.0,1500.0,5,1500,1500,570.0,192,36,5,5,0,0,0,0,0,0,1,0
2791,9930,3,7,199.0,4,4,0,456.0,826.0,5,878,1762,591.0,320,54,4,4,1,0,0,0,0,0,1,0
297,17500,4,7,0.0,4,4,2,1406.0,1902.0,3,1902,1902,567.0,0,207,51,8,0,0,0,0,0,0,1,0
509,10206,4,8,294.0,4,4,0,0.0,1614.0,5,1658,1658,726.0,144,44,1,1,0,0,0,0,0,1,1,0
1115,14587,3,9,284.0,4,4,0,0.0,1498.0,5,1506,1506,592.0,0,174,0,0,0,0,0,0,0,1,1,0
773,7800,4,5,89.0,3,3,0,450.0,864.0,5,899,899,288.0,64,0,42,5,0,0,0,0,0,0,0,1
732,4960,4,5,0.0,3,3,0,0.0,297.0,5,1001,1654,336.0,244,60,79,27,0,0,0,0,0,0,1,0
1552,7392,4,5,0.0,3,3,0,0.0,520.0,3,912,912,360.0,0,90,78,13,0,1,0,0,0,0,1,0
226,7424,3,5,0.0,3,4,2,1319.0,1319.0,3,1373,1373,591.0,0,0,32,32,0,0,0,0,0,0,1,0
2830,2522,4,7,50.0,4,4,0,0.0,970.0,5,970,1709,380.0,0,40,2,2,0,1,0,0,0,0,1,0
2238,3672,4,5,0.0,3,3,0,0.0,816.0,5,816,816,100.0,0,0,85,57,0,1,0,0,0,0,1,0
982,7706,4,6,0.0,3,4,2,114.0,384.0,5,1091,1091,429.0,280,0,16,13,0,0,0,0,0,0,1,0
1265,12929,3,6,276.0,3,3,3,697.0,1081.0,3,1081,1081,401.0,36,82,48,15,0,0,0,0,0,0,1,0
559,9316,3,5,0.0,3,3,0,544.0,1024.0,4,1020,1020,288.0,171,0,44,44,0,0,0,0,0,0,1,0
1203,12122,3,7,210.0,5,3,2,867.0,944.0,4,999,999,588.0,144,76,47,1,0,0,0,0,0,0,1,0
2083,7711,3,4,0.0,3,4,3,1440.0,1440.0,3,1440,1440,0.0,321,0,30,30,0,0,0,0,0,0,1,0
2130,12352,2,7,290.0,4,4,0,638.0,853.0,5,853,1753,534.0,0,74,9,8,1,0,0,0,0,0,1,0
2455,12447,3,8,192.0,4,4,0,0.0,1100.0,5,1116,1964,760.0,200,70,1,0,1,0,0,0,0,0,1,0
535,7500,4,7,0.0,4,4,0,54.0,1141.0,5,1141,1141,484.0,182,0,3,3,0,0,0,0,0,0,1,0
2019,6120,4,7,0.0,3,3,0,0.0,832.0,5,854,854,576.0,48,112,78,6,0,1,0,0,0,0,1,0
2655,9576,4,6,0.0,3,2,0,310.0,770.0,3,885,1182,378.0,0,0,61,56,0,1,0,0,0,0,1,0
2391,9942,3,9,385.0,5,5,2,1290.0,1606.0,5,1625,2091,521.0,194,84,1,0,1,0,0,1,0,0,1,0
154,7898,4,4,0.0,3,3,0,0.0,576.0,4,985,985,676.0,0,0,90,16,0,0,0,0,0,0,1,0
999,21872,2,7,0.0,3,4,3,604.0,729.0,5,729,1446,406.0,264,22,12,11,1,0,0,0,0,0,1,0
1400,10005,4,7,299.0,3,4,0,392.0,1160.0,5,1156,2022,505.0,288,117,31,31,1,0,0,0,0,0,0,1
2807,12393,2,7,0.0,4,4,0,0.0,847.0,5,847,1948,434.0,100,48,2,1,1,0,0,0,0,0,1,0
516,9000,4,8,0.0,4,4,0,0.0,768.0,5,786,1590,676.0,0,30,1,1,1,0,0,0,0,1,1,0
1753,7875,4,7,16.0,4,4,0,0.0,847.0,5,847,1948,434.0,0,48,4,4,1,0,0,0,0,0,1,0
734,6000,4,4,0.0,3,3,0,672.0,672.0,3,757,1324,240.0,0,0,73,59,0,1,0,0,0,0,1,0
1209,10175,3,6,272.0,3,3,0,490.0,1425.0,4,1425,1425,576.0,0,0,44,44,0,0,0,0,0,0,1,0
1994,13600,4,5,0.0,3,3,0,0.0,662.0,3,1422,2337,560.0,0,57,107,57,0,1,0,0,0,0,1,0
1901,12172,4,5,0.0,3,3,0,130.0,822.0,3,908,908,512.0,284,24,67,11,0,0,0,0,0,0,1,0
2413,10237,4,7,0.0,4,4,0,0.0,738.0,5,738,1492,440.0,0,32,0,0,1,0,0,0,0,0,1,0
2630,7000,4,5,0.0,3,3,0,781.0,1150.0,3,1150,1150,288.0,0,0,45,45,0,0,0,0,0,0,0,1
1428,11228,2,7,0.0,4,4,0,50.0,1080.0,5,1080,2097,678.0,196,187,15,15,1,0,0,0,0,0,1,0
1271,8000,4,5,0.0,3,3,0,476.0,1256.0,4,1256,1256,311.0,0,240,49,49,0,0,0,0,0,0,1,0
2464,10728,4,8,0.0,4,4,1,0.0,1095.0,4,1095,1939,1053.0,192,51,0,0,1,0,0,0,0,0,1,0
2653,6000,4,5,145.0,3,3,0,0.0,816.0,5,816,1566,450.0,24,0,82,56,0,1,0,0,0,0,1,0
1505,6931,4,4,0.0,3,3,2,784.0,784.0,3,784,784,0.0,112,0,53,53,0,0,0,0,0,0,0,1
2110,8760,4,8,132.0,4,4,0,36.0,1489.0,5,1500,1500,674.0,144,38,1,1,0,0,0,0,0,0,1,0
2386,16033,3,9,378.0,4,5,3,1261.0,1833.0,5,1850,1850,772.0,519,112,2,1,0,0,0,1,0,0,0,1
1086,9024,3,6,0.0,4,4,0,0.0,789.0,5,813,1515,393.0,0,75,4,4,1,0,0,0,0,0,1,0
1574,11563,3,8,258.0,4,5,3,1036.0,1518.0,5,1537,1537,788.0,0,26,2,1,0,0,0,0,0,0,0,1
406,1680,4,6,425.0,3,3,0,110.0,483.0,3,483,987,288.0,0,0,37,37,0,1,0,0,0,0,1,0
2757,8760,4,7,0.0,4,4,1,464.0,1391.0,5,1391,1962,868.0,0,90,0,0,1,0,0,0,0,0,1,0
2559,9600,4,5,0.0,3,3,1,915.0,1251.0,3,1433,1433,441.0,144,0,45,16,0,0,0,0,0,0,1,0
1469,4435,4,6,170.0,4,4,2,686.0,848.0,5,848,848,420.0,140,0,5,5,0,1,0,0,0,0,1,0
407,1680,4,6,510.0,3,3,0,162.0,483.0,4,483,987,264.0,250,0,37,2,0,1,0,0,0,0,1,0
2300,7599,4,4,0.0,3,3,0,565.0,845.0,3,845,845,360.0,0,0,25,1,0,0,0,0,0,0,1,0
731,7264,4,7,0.0,4,3,0,0.0,952.0,4,952,1548,672.0,74,0,84,2,0,0,0,0,0,0,1,0
2230,32668,3,6,0.0,4,3,0,1219.0,2035.0,3,2515,2515,484.0,0,0,50,32,0,0,0,0,0,0,0,1
1688,11825,4,8,302.0,4,5,1,0.0,1694.0,5,1694,1694,856.0,0,112,1,0,0,0,0,1,0,0,1,0
880,10200,4,8,180.0,4,4,2,1478.0,1578.0,5,1602,1602,810.0,0,48,2,2,0,0,0,0,0,0,1,0
1074,8849,3,9,616.0,5,5,0,28.0,1684.0,5,1684,1684,564.0,495,72,3,3,0,0,0,1,0,0,0,1
771,11184,4,6,92.0,3,3,0,226.0,918.0,4,918,1683,440.0,243,0,31,31,1,0,0,0,0,0,0,1
724,8820,4,5,0.0,3,3,0,1088.0,1088.0,3,1188,1869,456.0,48,0,119,13,0,1,0,0,0,0,0,1
730,6615,4,6,0.0,3,3,0,0.0,1022.0,3,1432,1432,216.0,266,61,86,59,0,0,0,0,0,0,1,0
273,8773,4,7,98.0,4,4,2,24.0,1414.0,5,1414,1414,494.0,132,105,6,6,0,0,0,0,0,0,1,0
2793,11088,4,8,0.0,4,4,0,872.0,1348.0,5,1358,1358,418.0,68,166,4,4,0,0,0,0,0,0,0,1
1789,9158,4,8,140.0,4,4,2,0.0,1496.0,5,1496,1496,474.0,168,130,0,0,0,0,0,0,0,0,1,0
1900,8280,3,6,0.0,3,3,0,0.0,932.0,5,932,932,306.0,0,0,57,57,0,0,0,0,0,0,1,0
677,8544,4,3,0.0,3,0,0,0.0,0.0,2,1040,1040,400.0,0,0,59,59,0,0,0,0,0,0,1,0
747,8635,4,5,0.0,3,3,0,134.0,1072.0,3,1072,1072,1184.0,0,0,84,59,0,1,0,0,0,0,0,1
1038,12735,3,4,0.0,3,3,0,600.0,864.0,3,864,864,576.0,216,0,36,36,0,0,0,0,0,0,0,1
1763,11000,4,8,72.0,4,4,0,0.0,969.0,5,997,2285,648.0,0,56,7,7,1,0,1,0,0,0,1,0
1283,7590,4,5,0.0,3,3,0,0.0,1117.0,5,1117,1117,264.0,0,0,45,45,0,0,0,0,0,0,1,0
2803,4435,4,6,170.0,4,4,2,717.0,848.0,5,848,848,420.0,140,0,3,3,0,1,0,0,0,0,1,0
1927,10152,4,5,120.0,3,3,0,586.0,1048.0,3,1048,1048,286.0,0,20,51,51,0,0,0,0,0,0,0,1
1036,10295,4,4,72.0,3,4,1,252.0,936.0,3,936,936,288.0,16,0,39,39,0,0,0,0,0,0,1,0
1237,7763,4,5,0.0,3,3,0,504.0,931.0,3,1283,1283,506.0,0,0,46,28,0,0,0,0,0,0,1,0
1375,17120,4,4,0.0,3,0,0,0.0,0.0,3,1120,1588,680.0,0,59,49,49,0,0,0,0,0,0,1,0
1643,13870,3,10,250.0,5,5,3,1152.0,1742.0,5,2042,2042,724.0,240,52,1,0,0,0,0,0,1,0,0,1
2453,10120,4,8,391.0,4,4,0,740.0,1165.0,5,1203,2526,844.0,309,78,12,12,1,0,1,0,0,0,0,1
2129,10820,2,7,0.0,4,4,3,342.0,988.0,5,988,1873,597.0,202,123,8,8,1,0,0,0,0,0,1,0
2640,9600,4,6,0.0,3,3,0,381.0,780.0,5,940,1416,400.0,0,24,106,2,0,1,0,0,0,0,1,0
2437,8121,3,6,0.0,3,4,0,0.0,953.0,5,953,1664,460.0,100,40,6,6,1,0,0,0,0,0,1,0
1123,11639,4,7,0.0,4,4,0,0.0,1428.0,5,1428,1428,480.0,0,120,1,0,0,0,0,0,0,0,1,0
2398,13758,3,9,430.0,5,5,3,1232.0,1792.0,5,1792,1792,925.0,204,49,1,0,0,0,0,1,0,0,1,0
1420,9771,1,6,190.0,4,4,0,779.0,1077.0,5,1093,2814,614.0,48,32,13,6,1,0,0,0,0,0,1,0
2693,9000,4,5,0.0,3,3,0,0.0,610.0,5,819,819,0.0,0,0,87,56,0,1,0,0,0,0,1,0
1370,10320,4,3,0.0,2,3,0,0.0,536.0,5,808,1344,0.0,42,0,93,58,0,1,0,0,0,0,1,0
392,10448,3,6,333.0,3,3,0,0.0,689.0,3,1378,2119,583.0,0,104,37,37,0,0,0,0,0,0,1,0
1351,8635,4,5,0.0,3,3,0,336.0,672.0,3,1072,1285,240.0,0,0,60,7,0,1,0,0,0,0,1,0
246,11980,4,7,177.0,4,4,3,1433.0,1433.0,5,1433,1433,528.0,0,278,23,23,0,0,0,0,0,0,1,0
802,12327,3,8,0.0,4,4,3,1441.0,1496.0,5,1496,2132,612.0,349,40,26,0,0,0,0,0,0,0,1,0
1404,11512,3,6,84.0,3,3,2,719.0,1019.0,4,1357,1357,312.0,0,0,49,2,0,0,0,0,0,0,1,0
803,14684,3,7,234.0,4,4,1,485.0,2158.0,4,2196,2196,701.0,84,70,19,18,0,0,0,0,0,0,0,1
1595,2665,4,5,0.0,3,4,1,0.0,264.0,3,616,1304,336.0,141,24,32,32,0,1,0,0,0,0,1,0
1319,5250,4,8,0.0,3,3,0,259.0,684.0,2,938,2358,0.0,0,54,136,21,0,1,0,0,0,0,1,0
2231,18044,3,8,0.0,4,4,0,0.0,279.0,4,2726,2726,691.0,216,64,21,21,0,0,0,0,0,0,1,0
2162,9245,3,7,0.0,4,4,2,0.0,939.0,5,939,1797,639.0,144,53,1,1,1,0,0,0,0,0,1,0
2622,7200,4,5,0.0,3,0,0,0.0,0.0,3,1040,1040,625.0,0,0,56,56,0,0,0,0,0,0,0,1
1300,6000,4,5,0.0,3,3,0,104.0,789.0,5,789,789,250.0,0,0,60,58,0,1,0,0,0,0,1,0
2505,3628,4,7,0.0,4,4,0,0.0,1143.0,5,1143,1143,588.0,0,191,2,2,0,0,0,0,0,0,1,0
582,9156,3,6,0.0,3,3,0,0.0,1489.0,4,1489,1489,462.0,0,0,41,41,0,0,0,0,0,0,0,1
1458,9066,3,8,320.0,4,4,1,668.0,1004.0,5,1004,1852,660.0,224,106,9,8,1,0,0,0,0,0,1,0
281,6410,4,4,0.0,3,3,0,0.0,960.0,5,960,960,0.0,0,0,52,52,0,0,0,0,0,0,0,1
2298,7244,4,5,0.0,3,4,2,619.0,768.0,5,768,768,624.0,104,0,37,37,0,0,0,0,0,0,1,0
2580,10152,4,6,0.0,3,3,2,914.0,1124.0,5,1124,1124,353.0,0,211,50,12,0,0,0,0,0,0,1,0
568,3000,4,6,76.0,4,4,2,294.0,612.0,5,612,1224,528.0,0,234,0,0,0,0,0,0,0,0,1,0
1807,7500,4,6,0.0,3,4,0,0.0,1100.0,5,1100,1100,0.0,0,136,1,0,0,0,0,0,0,0,1,0
129,17360,4,6,340.0,3,3,0,300.0,782.0,3,1019,1556,470.0,0,0,61,60,0,0,0,0,0,0,1,0
2294,15957,3,6,0.0,3,4,3,1148.0,1244.0,3,1356,1356,528.0,1424,0,30,30,0,0,0,0,0,0,1,0
1860,9600,4,6,0.0,3,4,3,978.0,1262.0,5,1262,1262,460.0,298,0,31,31,0,0,0,0,0,0,1,0
839,10667,2,7,0.0,4,4,2,385.0,799.0,5,827,1661,550.0,158,61,13,13,1,0,0,0,0,0,1,0
2349,10530,4,7,68.0,3,3,0,0.0,945.0,3,945,1857,482.0,400,105,28,28,1,0,0,0,0,0,1,0
1903,5000,4,3,0.0,2,2,0,299.0,666.0,2,666,666,0.0,0,52,61,57,0,0,0,0,0,0,1,0
234,17082,3,6,288.0,3,4,2,964.0,1117.0,5,1117,1981,522.0,336,104,32,18,1,0,0,0,0,0,1,0
2172,16287,4,5,0.0,3,3,0,130.0,901.0,3,901,1351,576.0,0,0,82,57,0,0,0,0,0,0,1,0
2588,11050,4,5,0.0,3,3,0,488.0,1005.0,5,1005,1005,319.0,0,0,50,50,0,0,0,0,0,0,0,1
1289,10440,4,6,0.0,4,4,0,493.0,1510.0,5,1584,2792,520.0,0,547,88,58,0,1,0,0,0,0,1,0
1596,2665,4,5,0.0,3,4,0,318.0,550.0,3,925,1475,336.0,92,26,32,32,0,1,0,0,0,0,1,0
264,10389,4,8,320.0,4,4,0,1682.0,1978.0,5,1978,1978,850.0,188,25,7,7,0,0,0,0,0,0,0,1
451,9658,3,8,383.0,4,4,0,0.0,1598.0,4,1606,1606,871.0,230,60,3,3,0,0,0,1,0,0,1,0
536,7500,4,6,0.0,3,4,0,0.0,1158.0,5,1158,1158,0.0,0,50,5,5,0,0,0,0,0,0,1,0
43,14122,3,8,240.0,4,5,0,28.0,1822.0,5,1822,1822,678.0,0,119,5,4,0,0,0,1,0,0,0,1
2223,21000,4,6,184.0,3,4,1,35.0,1809.0,3,2259,2259,450.0,166,120,54,54,0,0,0,0,0,0,0,1
2009,8737,3,6,0.0,3,4,0,300.0,1065.0,5,915,1635,440.0,0,38,84,57,0,0,0,0,0,0,1,0
394,8750,3,5,76.0,3,3,0,828.0,1002.0,3,1002,1002,902.0,0,0,39,39,0,0,0,0,0,0,1,0
1738,8499,3,6,0.0,3,4,0,0.0,616.0,5,616,1412,432.0,0,36,1,0,1,0,0,0,0,0,1,0
1196,11072,3,5,0.0,3,3,0,0.0,1728.0,3,1728,1728,576.0,0,0,43,43,0,0,0,0,0,0,1,0
828,6762,4,7,0.0,4,4,2,902.0,1282.0,5,1290,1290,662.0,168,0,2,2,0,0,0,0,0,0,1,0
1694,15431,4,10,400.0,5,5,3,1430.0,1994.0,5,2046,2046,878.0,188,65,2,1,0,0,0,1,0,0,0,1
571,3230,4,6,894.0,3,4,0,381.0,729.0,4,742,1471,440.0,0,24,10,10,0,0,0,0,0,0,1,0
1192,10800,4,6,0.0,3,3,0,956.0,1522.0,3,1548,2614,624.0,38,243,34,11,1,0,0,0,0,0,1,0
1806,11143,3,8,0.0,4,4,0,0.0,1580.0,5,1580,2466,610.0,159,214,3,2,1,0,0,0,0,0,1,0
962,8925,3,8,0.0,4,4,2,16.0,1466.0,5,1466,1466,610.0,100,18,2,2,0,0,0,0,0,0,1,0
2142,10356,4,5,0.0,3,3,2,716.0,969.0,3,969,969,440.0,0,0,32,32,0,0,0,0,0,0,1,0
1648,12299,4,7,67.0,3,4,0,1328.0,1529.0,3,1664,1664,663.0,0,0,29,22,0,0,0,0,0,0,1,0
618,9900,4,6,0.0,4,3,0,1173.0,1680.0,3,1691,1691,550.0,0,67,42,42,0,0,0,0,0,0,1,0
2108,6762,4,7,108.0,4,4,0,664.0,1208.0,5,1208,1208,628.0,105,54,0,0,0,0,0,0,0,0,1,0
772,11625,4,5,172.0,3,3,0,527.0,1052.0,3,1052,1052,668.0,0,215,42,42,0,0,0,0,0,0,0,1
2672,6435,4,6,0.0,3,3,0,0.0,972.0,4,972,1577,312.0,0,0,67,56,0,0,0,0,0,0,1,0
2492,8450,4,5,90.0,3,3,0,162.0,882.0,3,909,909,294.0,0,155,38,38,0,0,0,0,0,0,1,0
2903,11577,4,9,382.0,5,4,3,1455.0,1838.0,5,1838,1838,682.0,161,225,1,0,0,0,0,0,0,0,0,1
2783,8340,3,6,62.0,3,4,2,509.0,675.0,3,686,1388,317.0,406,36,29,29,1,0,0,0,0,0,1,0
786,10708,3,5,0.0,4,3,0,379.0,1617.0,5,1867,1867,303.0,476,0,54,16,0,0,0,0,0,0,0,1
740,6911,4,5,0.0,3,3,1,405.0,1145.0,3,1301,1301,440.0,0,0,85,59,0,1,0,0,0,0,1,0
2546,8800,4,6,425.0,3,3,0,553.0,1251.0,3,1251,1251,461.0,0,116,42,42,0,0,0,0,0,0,0,1
851,10739,3,7,68.0,4,4,0,1259.0,1431.0,5,1444,1444,577.0,144,40,7,8,0,0,0,0,0,0,1,0
1833,9572,3,8,336.0,4,5,0,482.0,1453.0,5,1453,2810,750.0,500,0,17,17,1,0,1,0,0,0,1,0
76,8012,4,6,0.0,3,4,0,543.0,923.0,3,923,923,264.0,80,0,30,30,0,0,0,0,0,0,1,0
2151,16226,1,8,0.0,4,4,0,281.0,1028.0,5,1210,2452,683.0,208,50,9,8,1,0,0,0,0,0,1,0
1880,10899,3,4,0.0,3,0,0,0.0,0.0,3,1224,1224,530.0,0,0,43,43,0,0,0,0,0,0,1,0
2907,4500,4,6,443.0,3,5,0,1201.0,1237.0,5,1337,1337,405.0,0,199,8,8,0,1,0,0,0,0,0,1
1831,16647,3,5,0.0,3,4,3,1390.0,1390.0,3,1701,1701,611.0,0,0,32,26,0,0,0,0,0,0,1,0
2836,8707,4,4,0.0,3,3,0,0.0,1093.0,3,1093,1669,288.0,0,0,82,56,0,0,0,0,0,0,1,0
1955,8300,3,6,86.0,3,3,1,952.0,952.0,4,952,952,288.0,0,0,39,39,0,0,0,0,0,0,1,0
1926,9770,4,5,0.0,3,3,0,512.0,922.0,3,922,922,308.0,0,34,50,50,0,0,0,0,0,0,1,0
2924,17400,4,5,0.0,3,3,0,936.0,1126.0,2,1126,1126,484.0,295,41,29,29,0,0,0,0,0,0,1,0
1003,5070,3,8,0.0,4,4,1,0.0,1280.0,5,1280,1280,506.0,0,82,16,16,0,0,0,0,1,0,1,0
1667,7920,4,5,32.0,3,3,0,81.0,914.0,5,914,914,368.0,120,0,37,5,0,0,0,0,0,0,1,0
2905,7020,4,7,200.0,3,4,3,1243.0,1288.0,4,1368,1368,784.0,0,48,9,9,0,1,0,0,0,0,1,0
921,7500,3,6,0.0,3,3,0,547.0,771.0,2,753,1494,213.0,0,0,67,59,0,0,0,0,0,0,1,0
1780,10612,4,8,248.0,4,4,1,28.0,1524.0,4,1534,1534,484.0,168,46,1,1,0,0,0,0,0,0,1,0
746,6120,4,5,0.0,3,3,0,273.0,952.0,3,994,1582,250.0,189,0,71,59,0,1,0,0,0,0,1,0
254,12376,4,7,0.0,3,4,1,1470.0,1673.0,4,1699,3222,594.0,367,0,20,20,1,0,0,0,0,0,0,1
606,10004,4,6,180.0,3,3,0,196.0,1516.0,3,1516,1516,472.0,0,0,45,45,0,0,0,0,0,0,1,0
2703,8250,4,5,0.0,3,0,0,0.0,0.0,3,1032,1032,260.0,0,0,71,56,0,0,0,0,0,0,1,0
1306,12205,4,3,0.0,3,2,0,0.0,448.0,4,1588,1588,0.0,0,0,59,16,0,1,0,0,0,0,1,0
2102,11175,3,7,0.0,4,4,2,0.0,1316.0,5,1316,1316,440.0,0,20,0,0,0,0,0,0,0,0,1,0
1784,9965,4,7,0.0,4,4,0,0.0,1528.0,5,1528,1528,480.0,0,228,0,0,0,0,0,0,0,0,1,0
941,8660,4,5,0.0,3,3,0,0.0,760.0,5,928,2168,576.0,467,160,109,16,0,1,0,0,0,0,0,0
2699,12375,4,5,41.0,3,3,0,329.0,806.0,3,1081,1422,288.0,0,0,55,55,0,0,0,0,0,0,1,0
2127,8070,4,4,0.0,3,4,0,588.0,990.0,5,990,990,0.0,0,0,13,12,0,0,0,0,0,0,1,0
2607,8658,4,6,101.0,3,3,0,643.0,1088.0,5,1324,1324,440.0,0,138,41,41,0,0,0,0,0,0,1,0
1754,8063,4,6,0.0,3,4,0,0.0,924.0,5,948,1690,463.0,100,48,7,7,1,0,0,0,0,0,1,0
1367,8235,3,5,0.0,3,3,0,180.0,825.0,3,825,825,720.0,140,50,53,13,0,1,0,0,0,0,1,0
580,11700,4,6,0.0,3,3,0,298.0,727.0,5,829,1556,441.0,0,0,41,41,1,0,0,0,0,0,1,0
341,12961,4,6,0.0,4,4,1,944.0,1152.0,5,1152,1797,616.0,162,312,17,16,1,0,0,0,0,0,1,0
26,8450,4,5,0.0,3,3,0,775.0,1056.0,5,1056,1056,304.0,0,85,42,42,0,0,0,0,0,0,1,0
2667,22950,2,10,0.0,4,3,1,0.0,1107.0,5,1518,3608,840.0,0,260,114,13,0,1,0,0,0,0,1,0
2884,5748,3,8,473.0,4,5,3,1573.0,1573.0,5,1778,1778,495.0,123,53,1,0,0,1,0,0,0,0,0,1
28,10500,4,4,0.0,3,3,0,432.0,864.0,3,864,864,0.0,0,0,39,39,0,0,0,0,0,0,1,0
531,7500,4,7,0.0,4,4,0,410.0,1221.0,5,1221,1221,400.0,0,113,5,4,0,0,0,0,0,0,1,0
2189,10042,4,6,0.0,3,3,0,144.0,660.0,3,740,865,216.0,0,0,87,12,0,0,0,0,0,0,1,0
2508,2544,4,7,0.0,4,4,0,0.0,600.0,5,520,1223,480.0,0,166,1,1,0,0,0,0,0,0,1,0
573,3768,4,7,218.0,4,4,0,549.0,691.0,5,713,1452,506.0,0,34,10,10,0,0,0,0,0,0,0,1
1363,10320,4,5,0.0,3,3,0,0.0,880.0,4,880,1308,400.0,0,0,93,30,0,1,0,0,0,0,1,0
487,9734,3,7,0.0,4,4,1,241.0,384.0,5,744,1374,400.0,0,0,5,5,0,0,0,0,0,0,1,0
1083,3182,4,7,14.0,4,4,0,16.0,1346.0,5,1504,1504,437.0,156,20,3,2,0,0,0,0,0,0,1,0
1620,8872,3,6,0.0,3,4,0,0.0,384.0,4,754,1384,390.0,0,0,10,10,0,0,0,0,0,0,1,0
1929,12198,3,5,0.0,3,3,2,780.0,1204.0,3,1411,1411,310.0,278,82,52,32,0,0,0,0,0,0,1,0
1820,8480,4,5,0.0,3,3,0,630.0,970.0,3,970,970,624.0,0,24,44,44,0,0,0,0,0,0,0,1
1398,10200,4,5,0.0,3,4,2,704.0,864.0,5,904,904,912.0,143,0,38,38,0,0,0,0,0,0,0,1
2177,9555,3,5,0.0,3,0,0,0.0,0.0,3,1100,2233,579.0,0,0,28,28,0,0,0,0,0,0,1,0
2144,7200,4,4,0.0,3,3,0,385.0,385.0,4,875,875,728.0,352,0,35,1,0,0,0,0,0,0,1,0
2697,6780,4,6,0.0,3,3,2,490.0,520.0,4,520,754,0.0,53,0,71,24,0,1,0,0,0,0,1,0
1403,53227,3,4,0.0,3,4,3,1116.0,1364.0,5,1663,1663,529.0,224,137,54,14,0,0,0,0,0,0,0,0
596,9100,4,5,0.0,3,3,0,338.0,925.0,5,925,925,429.0,0,0,44,44,0,0,0,0,0,0,1,0
922,9600,3,5,0.0,4,3,0,428.0,728.0,5,976,1308,256.0,0,70,69,59,0,0,0,0,0,0,1,0
2065,14175,4,5,0.0,3,3,0,386.0,1240.0,4,1375,1375,323.0,0,0,51,9,0,0,0,0,0,0,0,1
1710,14277,4,8,280.0,4,5,1,938.0,1317.0,5,1217,2385,818.0,192,228,4,4,1,0,0,1,0,0,1,0
1034,9000,4,5,0.0,3,4,1,0.0,896.0,3,896,1792,480.0,0,45,34,34,0,0,0,0,0,0,1,0
1057,13693,4,8,554.0,4,5,3,1728.0,2418.0,5,2464,2464,650.0,358,78,1,1,0,0,0,1,0,0,0,1
470,3635,4,7,130.0,4,4,0,988.0,1386.0,5,1569,1569,660.0,143,20,2,2,0,0,0,0,0,0,0,1
819,10933,4,9,242.0,5,5,3,1021.0,1555.0,5,1680,1680,1138.0,185,24,0,0,0,0,0,0,0,0,0,1
2160,8450,4,7,0.0,4,4,1,699.0,1337.0,5,1337,1337,531.0,0,39,4,4,0,0,0,0,0,0,1,0
2552,8550,4,6,0.0,3,3,0,574.0,816.0,5,816,816,240.0,228,0,72,56,0,0,0,0,0,0,1,0
41,12182,4,7,226.0,4,4,1,1201.0,1541.0,5,1541,1541,532.0,0,70,5,5,0,0,0,1,0,0,1,0
742,6120,4,4,0.0,3,3,0,0.0,884.0,5,989,1573,240.0,0,0,74,14,0,1,0,0,0,0,1,0
686,10800,4,4,0.0,3,3,0,0.0,832.0,3,832,1461,384.0,0,204,60,13,0,0,0,0,0,0,1,0
314,12760,3,6,0.0,3,3,0,0.0,1958.0,3,2048,2048,776.0,0,0,34,34,0,0,0,0,0,0,1,0
1630,7655,3,6,0.0,3,4,0,0.0,903.0,4,910,1642,392.0,290,84,14,13,1,0,0,0,0,0,1,0
191,10560,4,6,0.0,3,2,0,283.0,738.0,5,868,1470,624.0,0,0,88,16,0,1,0,0,0,0,1,0
1626,7500,4,6,0.0,3,4,0,0.0,938.0,5,957,2299,482.0,188,30,8,4,1,0,0,0,0,0,1,0
59,9505,3,7,180.0,4,4,0,0.0,884.0,5,884,2035,434.0,144,48,9,9,1,0,0,0,0,0,1,0
2632,10205,3,5,0.0,3,3,2,784.0,925.0,3,999,999,300.0,150,72,44,44,0,0,0,0,0,0,1,0
1835,4379,3,8,0.0,4,4,2,851.0,1378.0,5,1378,1378,540.0,160,56,3,3,0,0,0,0,0,0,1,0
2675,7800,4,5,0.0,3,4,1,507.0,793.0,3,793,1118,410.0,0,0,67,56,0,1,0,0,0,0,1,0
1503,12108,4,4,270.0,3,3,0,133.0,1440.0,3,1440,1440,0.0,0,0,53,53,0,0,0,0,0,0,1,0
1963,7000,4,5,45.0,3,3,0,588.0,1010.0,5,1134,1134,254.0,0,16,47,5,0,0,0,0,0,0,1,0
